Id,Title,Description,Item_Group_Id,Availability,Condition,Price,Sale_Price,Image_Link,Gtin,Product_Type,Brand,Link
NK36M5060SS/UR,"NK36M5060SS Exaustor de Parede, Inox","Um Filtro de Alum&iacute;nio dur&aacute;vel e de manuten&ccedil;&atilde;o f&aacute;cil protege o exaustor e prolonga a vida do motor. Capta &oacute;leo e poeiras antes que os mesmos entupam o motor ou impe&ccedil;am o fluxo de ar. O filtro tem dimens&otilde;es compactas, &eacute; lav&aacute;vel na m&aacute;quina de lavar loi&ccedil;a e apenas necessita de ser limpo a cada 3-4 semanas.",NK36M5060SS,in stock,new,349.90 EUR,319.00 EUR,https://images.samsung.com/is/image/samsung/pt-nk36m5060ss-nk36m5060ss-ur-frontsilver-227242530?$ORIGIN_PNG$,8806088787749,Produtos | Eletrodomesticos | Encastre,Samsung,https://shop.samsung.com/pt/Products/Home-Appliances/Encastre/NK36M5060SS-Exaustor-de-Parede%2C-Inox/p/NK36M5060SS/UR
NK24M5060SS/UR,"NK24M5060SS Exaustor de Parede, Inox","Um Filtro de Alum&iacute;nio dur&aacute;vel e de manuten&ccedil;&atilde;o f&aacute;cil protege o exaustor e prolonga a vida do motor. Capta &oacute;leo e poeiras antes que os mesmos entupam o motor ou impe&ccedil;am o fluxo de ar. O filtro tem dimens&otilde;es compactas, &eacute; lav&aacute;vel na m&aacute;quina de lavar loi&ccedil;a e apenas necessita de ser limpo a cada 3-4 semanas.",NK24M5060SS,in stock,new,309.90 EUR,269.00 EUR,https://images.samsung.com/is/image/samsung/pt-nk7000mm-nk24m5060ss-ur-frontsilver-227242405?$ORIGIN_PNG$,8806088787688,Produtos | Eletrodomesticos | Encastre,Samsung,https://shop.samsung.com/pt/Comom/MWO-%3A-MicroWaveOven/NK24M5060SS-Exaustor-de-Parede%2C-Inox/p/NK24M5060SS/UR
SM-N980FZNGEUB,Galaxy Note20,"O futuro dos smartphones chega em duas cores: Mystic Black e Mystic Bronze. Escolha o preto para um aspeto de luxo intemporal. Ou escolha o bronze para se destacar das cores tradicionais.

",SM-N980,out of stock,new,989.90 EUR,989.90 EUR,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-note20-n980-sm-n980fzngeub-frontmysticbronze-272535187?$ORIGIN_PNG$,8806090596865,Produtos | Smartphones | Galaxy Note Series | Galaxy Note20 | Note20 Ultra 5G,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-Note20/p/SM-N980FZNGEUB
SM-T970NZNAEUB,Galaxy Tab S7+ (Wi-Fi),,SM-T970,out of stock,new,969.90 EUR,869.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-plus-wifi-t970-sm-t970nznaeub-287001467?$ORIGIN_PNG$,8806090687662,Produtos | Tablets | Galaxy Tab S Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-Tab-S-Series/Galaxy-Tab-S7%2B-%28Wi-Fi%29/p/SM-T970NZNAEUB
SM-R180NZKAEUB,Galaxy Buds Live,Som feito para os seus ouvidos,SM-R180,in stock,new,179.90 EUR,119.90 EUR,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-buds-live-r180-sm-r180nzkaeub-frontmysticblack-275616838?$ORIGIN_PNG$,8806090486166,Produtos | Wearables | Galaxy Buds,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds-Live/p/SM-R180NZKAEUB
SM-R180NZWAEUB,Galaxy Buds Live,Som feito para os seus ouvidos,SM-R180,in stock,new,179.90 EUR,119.90 EUR,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-buds-live-r180-sm-r180nzwaeub-frontmysticwhite-275616864?$ORIGIN_PNG$,8806090486036,Produtos | Wearables | Galaxy Buds,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds-Live/p/SM-R180NZWAEUB
SM-T875NZKAEUB,Galaxy Tab S7 (4G),,SM-T875,out of stock,new,859.91 EUR,859.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-t875-sm-t875nzkaeub-286987648?$ORIGIN_PNG$,8806090627811,Produtos | Tablets | Galaxy Tab S Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-Tab-S-Series/Galaxy-Tab-S7-%284G%29/p/SM-T875NZKAEUB
SM-R850NZDAEUB,Galaxy Watch3 Bluetooth 41mm,,SM-R850,in stock,new,379.90 EUR,379.90 EUR,https://images.samsung.com/is/image/samsung/pt/galaxy-note20/gallery/pt-galaxy-watch3-r850-sm-r850nzdaeub-frontmysticbronze-274988952?$ORIGIN_PNG$,8806090540059,Produtos | Wearables | Galaxy Watch Series,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Watch-Series/Galaxy-Watch3-Bluetooth-41mm/p/SM-R850NZDAEUB
SM-T870NZNAEUB,Galaxy Tab S7 (Wi-Fi),,SM-T870,out of stock,new,759.89 EUR,679.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-wifi-t870-sm-t870nznaeub-286987336?$ORIGIN_PNG$,8806090686238,Produtos | Tablets | Galaxy Tab S Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-Tab-S-Series/Galaxy-Tab-S7-%28Wi-Fi%29/p/SM-T870NZNAEUB
SM-T976BZKAEUB,Galaxy Tab S7+ (5G),,SM-T976,in stock,new,1169.90 EUR,899.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-s7-plus-5g-t976-sm-t976bzkaeub-287876595?$ORIGIN_PNG$,8806090613357,Produtos | Tablets | Galaxy Tab S Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-Tab-S-Series/Galaxy-Tab-S7%2B-%285G%29/p/SM-T976BZKAEUB
EP-N5105TBEGWW,Carregador sem Fios R&aacute;pido 9W - Em p&eacute;,,EP-N5105,in stock,new,69.90 EUR,69.90 EUR,https://images.samsung.com/is/image/samsung/pt/galaxy-note10/gallery/pt-wireless-charger-stand-9w-n5105-ep-n5105tbegww-frontblack-176666915?$ORIGIN_PNG$,8806090075506,Produtos | Accessories | Acessorios Mobile,Samsung,https://shop.samsung.com/pt/Products/Accessories/Acess%C3%B3rios-Mobile/Carregador-sem-Fios-R%C3%A1pido-9W---Em-p%C3%A9/p/EP-N5105TBEGWW
SM-T505NZSEEUB,"Galaxy Tab A7 (10,4&quot;, 4G)","Com um design fino, um sistema de entretenimento din&acirc;mico e um desempenho excecional, o novo A7 &eacute; um novo e elegante companheiro para a sua vida. Mergulhe nas coisas que adora e partilhe facilmente os seus momentos favoritos. Aprenda, explore, ligue-se e inspire-se.",SM-T505,in stock,new,349.90 EUR,279.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-tab-a7-t505-sm-t505nzseeub-frontsilver-297520114?$ORIGIN_PNG$,8806090707261,Produtos | Tablets | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Tablets/Galaxy-A-Series/Galaxy-Tab-A7-%2810%2C4%22%2C-4G%29/p/SM-T505NZSEEUB
SM-R220NZKAEUB,Galaxy Fit2,,SM-R220,in stock,new,49.90 EUR,49.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-fit2-r220-sm-r220nzkaeub-frontblack-304134971?$ORIGIN_PNG$,8806090724664,Produtos | Wearables | Pulseiras Desportivas,Samsung,https://shop.samsung.com/pt/Products/Wearables/Fitness-Band/Galaxy-Fit2/p/SM-R220NZKAEUB
SM-G781BZBDEUB,Galaxy S20 FE 5G,"O futuro dos smartphones chega em duas cores: Mystic Black e Mystic Bronze. Escolha o preto para um aspeto de luxo intemporal. Ou escolha o bronze para se destacar das cores tradicionais.

",SM-G781,in stock,new,779.91 EUR,509.90 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-s20-fe-5g-g781-sm-g781bzbdeub-frontcloudnavy-303584160?$ORIGIN_PNG$,8806090709753,Telecom | Mobile Phone | Galaxy S20 | S20+ | S20Ultra | Produtos | Smartphones | Galaxy S20 | S20+ | S20Ultra | Produtos | Smartphones | Galaxy S Series | Galaxy S20 | S20+ | S20Ultra,Samsung,https://shop.samsung.com/pt/Telecom/Mobile-Phone/Galaxy-S20-FE-5G/p/SM-G781BZBDEUB
SM-A217FZKUEUB,Galaxy A21s,,SM-A217,out of stock,new,268.35 EUR,268.35 EUR,https://images.samsung.com/is/image/samsung/pt-galaxy-a21s-a217-sm-a217fzkueub-frontblack-309210220?$ORIGIN_PNG$,8806090822025,Produtos | Smartphones | Galaxy A Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-A-Series/Galaxy-A21s/p/SM-A217FZKUEUB
WW80TA046AX/EP,"WW80TA046AX, M&aacute;q. Lavar Roupa EcoBubble, 8kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WW80TA046AX,in stock,new,699.89 EUR,529.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ww80ta046ax-ep/gallery/pt-front-loading-washer-ww80ta046aeef-351213-ww80ta046ax-ep-333111648?$ORIGIN_PNG$,8806090604256,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW80TA046AX%2C-M%C3%A1q-Lavar-Roupa-EcoBubble%2C-8kg/p/WW80TA046AX/EP
MC28M6035KS/EC,"MC28M6035CK Micro-ondas de convec&ccedil;&atilde;o com HotBlast&trade;, 28L","A tecnologia HOTBLAST &trade; reduz significativamente o tempo de cozedura dos alimentos. Atrav&eacute;s de v&aacute;rios orif&iacute;cios no topo, o ar quente cai directamente nos alimentos, e a circula&ccedil;&atilde;o de ar quente de cima para baixo, proporcionam uma cozedura uniforme dos seus alimentos, ficando estaladi&ccedil;os por fora e mais suculentos por dentro.",MC28M6035KS,in stock,new,289.90 EUR,229.00 EUR,https://images.samsung.com/is/image/samsung/pt-microwave-oven-convection-mc28m6055cw-mc28m6035ks-ec-frontsilver-319904854?$ORIGIN_PNG$,8806090747304,Produtos | Micro-ondas | Micro-ondas de Conveccao | Produtos | Eletrodomesticos | Micro-ondas | Micro-ondas de Conveccao | Produtos | Eletrodomesticos | Encastre | Micro-ondas | Micro-ondas de Conveccao,Samsung,https://shop.samsung.com/pt/Comom/MWO-%3A-MicroWaveOven/MC28M6035KS-Micro-ondas-de-Convec%C3%A7%C3%A3o-com-HotBlast%E2%84%A2%2C-28L/p/MC28M6035KS/EC
WW90T554DTW/S3,"WW90T554DTW, M&aacute;q. Lavar Roupa Add Wash, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WW90T554DTW,preorder,new,749.89 EUR,599.00 EUR,https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww10t554dtw1-ww90t554dtw-s3-frontwhite-319885763?$ORIGIN_PNG$,8806090605475,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW90T554DTW%2C-M%C3%A1q-Lavar-Roupa-Add-Wash%2C-9kg/p/WW90T554DTW/S3
WW90T534DAW/S3,"WW90T534DAW, M&aacute;q. Lavar Roupa, Dispensador, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WW90T534DAW,in stock,new,724.90 EUR,559.00 EUR,https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww10t534daws1-ww90t534daw-s3-frontwhite-319885682?$ORIGIN_PNG$,8806090580888,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW90T534DAW%2C-M%C3%A1q-Lavar-Roupa%2C-Dispensador%2C-9kg/p/WW90T534DAW/S3
WW90T554DAN/S3,"WW90T554DAN, M&aacute;q. Lavar Roupa Add Wash, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WW90T554DAN,in stock,new,839.91 EUR,599.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ww90t554dan-s3/gallery/pt-front-loading-washer-ww10t554daws1-ww90t554dan-s3-333111625?$ORIGIN_PNG$,8806090604317,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW90T554DAN%2C-M%C3%A1q-Lavar-Roupa-Add-Wash%2C-9kg/p/WW90T554DAN/S3
WW90T754DBH/S3,"WW90T754DBH, M&aacute;q. Lavar Roupa QuickDrive, 9kg",,WW90T754DBH,in stock,new,989.90 EUR,749.00 EUR,https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww10t754abts2-ww90t754dbh-s3-frontwhite-319885788?$ORIGIN_PNG$,8806090608131,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW90T754DBH%2C-M%C3%A1q-Lavar-Roupa-QuickDrive%2C-9kg/p/WW90T754DBH/S3
DV90T5240TW/S3,"DV90T5240TW, Secador de Roupa, 9kg","Secar a roupa passou a ser f&aacute;cil e eficiente com o Controlo IA*. Personaliza a secagem memorizando os seus h&aacute;bitos, sugerindo ciclos e mostrando informa&ccedil;&atilde;o atempada. A app SmartThings** d&aacute;-lhe conselhos sobre ciclos, planeamento e resolu&ccedil;&atilde;o de problemas. E seleciona o ciclo de secagem mais adequado para o ciclo de lavagem***.
",DV90T5240TW,in stock,new,919.90 EUR,679.00 EUR,https://images.samsung.com/is/image/samsung/pt-dryer-dv90t5240aws3-dv90t5240tw-s3-frontwhite-319727177?$ORIGIN_PNG$,8806090603709,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/DV90T5240TW%2C-Secador-de-Roupa%2C-9kg/p/DV90T5240TW/S3
RB36T672CS9/EF,"RB36T672CS9, Combinado Space Max, 365L, C","Armazene mais alimentos num frigor&iacute;fico com capacidade at&eacute; 385 litros *, mantendo uma profundidade padr&atilde;o de 600 mm, que se alinha perfeitamente com seus arm&aacute;rios. O isolamento de alta efici&ecirc;ncia da tecnologia SpaceMax &trade; torna as paredes muito mais finas. Assim, cria mais espa&ccedil;o de armazenamento no interior, sem alterar as dimens&otilde;es exteriores.",RB36T672CS9,in stock,new,969.90 EUR,749.00 EUR,https://images.samsung.com/is/image/samsung/pt-rb36t672cs9-rb36t672cs9-ef-frontsilver-319904814?$ORIGIN_PNG$,8806090561788,Produtos | Frigorificos | Frigorificos Combinados | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Combinados,Samsung,https://shop.samsung.com/pt/Products/Refrigerators/Frigor%C3%ADficos-Combinados/RB36T672CS9%2C-Combinado-Space-Max-360L%2C-A%2B%2B%2B%2C-Inox/p/RB36T672CS9/EF
WW80T554DTW/S3,"WW80T554DTW, M&aacute;q. Lavar Roupa Add Wash, 8kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WW80T554DTW,in stock,new,699.89 EUR,479.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ww80t554dtw-s3/gallery/pt-front-loading-washer-ww10t554daws1-359541-ww80t554dtw-s3-333189487?$ORIGIN_PNG$,8806090605321,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW80T554DTW%2C-M%C3%A1q-Lavar-Roupa-Add-Wash%2C-8kg/p/WW80T554DTW/S3
RB34T600CSA/EF,"RB34T600CSA, Combinado Space Max, 344L, C","Armazene mais alimentos num frigor&iacute;fico com capacidade at&eacute; 385 litros *, mantendo uma profundidade padr&atilde;o de 600 mm, que se alinha perfeitamente com seus arm&aacute;rios. O isolamento de alta efici&ecirc;ncia da tecnologia SpaceMax&trade; torna as paredes muito mais finas. Assim, cria mais espa&ccedil;o de armazenamento no interior, sem alterar as dimens&otilde;es exteriores.",RB34T600CSA,in stock,new,869.91 EUR,659.00 EUR,https://images.samsung.com/is/image/samsung/pt-rb34t600-rb34t600csa-ef-frontsilver-317389951?$ORIGIN_PNG$,8806090562525,Produtos | Frigorificos | Frigorificos Combinados | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Combinados,Samsung,https://shop.samsung.com/pt/Comom/REF-%3A-Refrigerator/RB34T600CSA%2C-Combinado-Space-Max-340L%2C-A%2B%2B%2B/p/RB34T600CSA/EF
WW90TA026TE/EP,"WW90TA026TE, M&aacute;q. Lavar Roupa EcoBubble, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WW90TA026TE,in stock,new,619.90 EUR,439.00 EUR,https://images.samsung.com/is/image/samsung/pt-front-loading-washer-ww80ta046aeef-ww90ta026te-ep-frontwhite-299187248?$ORIGIN_PNG$,8806090604409,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Comom/WM-%3A-WashingMachine/WW90TA026TE%2C-M%C3%A1q-Lavar-Roupa-EcoBubble%2C-9kg/p/WW90TA026TE/EP
RB34T632DSA/EF,"RB34T632DSA, Combinado c/ Dispensador &Aacute;gua, 341L, D","Armazene mais alimentos num frigor&iacute;fico com capacidade at&eacute; 385 litros *, mantendo uma profundidade padr&atilde;o de 600 mm, que se alinha perfeitamente com seus arm&aacute;rios. O isolamento de alta efici&ecirc;ncia da tecnologia SpaceMax&trade; torna as paredes muito mais finas. Assim, cria mais espa&ccedil;o de armazenamento no interior, sem alterar as dimens&otilde;es exteriores.
",RB34T632DSA,in stock,new,879.91 EUR,679.00 EUR,https://images.samsung.com/is/image/samsung/pt-rb34t632-rb34t632dsa-ef-frontsilver-317389879?$ORIGIN_PNG$,8806090561443,,Samsung,https://shop.samsung.com/pt/Comom/REF-%3A-Refrigerator/RB34T632DSA%2C-Combinado-c-Dispensador-%C3%81gua%2C-331L/p/RB34T632DSA/EF
WD90T734DBH/S3,"WD90T734DBH, M&aacute;q. Lavar e Secar, QuickDrive, 9kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WD90T734DBH,in stock,new,1144.90 EUR,859.00 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/wd90t734dbh-s3/gallery/pt-combo-wd10t734dbhs7-wd90t734dbh-s3-337284650?$ORIGIN_PNG$,8806090605130,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Products/Washing-machine/WD90T734DBH%2C-M%C3%A1q-Lavar-e-Secar%2C-QuickDrive%2C-9kg/p/WD90T734DBH/S3
WD10T634DBH/S3,"WD10T634DBH, M&aacute;q. Lavar e Secar, Dispensador, 10,5kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble&trade;. O detergente &eacute; transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.",WD10T634DBH,in stock,new,1114.90 EUR,849.00 EUR,https://images.samsung.com/is/image/samsung/pt-combo-wd10t634dbhs7-wd10t634dbh-s3-frontwhite-319854560?$ORIGIN_PNG$,8806090607103,Produtos | Maquina de roupa | Produtos | Eletrodomesticos | Maquina de roupa,Samsung,https://shop.samsung.com/pt/Products/Washing-machine/WD10T634DBH%2C-M%C3%A1q-Lavar-e-Secar%2C-Dispensador%2C-10%2C5kg/p/WD10T634DBH/S3
UE32T4005AKXXC,UE32T4005AKXXC HD TV 2020,Cores brilhantes e ricas ir&atilde;o deslumbr&aacute;-lo. O Otimizador de Cor melhora a qualidade de imagem e revela os detalhes com as cores corretas.,T4005,in stock,new,249.99 EUR,249.99 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/ue32t4005akxxc/gallery/pt-hd-t4000400240034005-ue32t4005akxxc-348351588?$ORIGIN_PNG$,8806090463471,Produtos | TV | UHD TV,Samsung,https://shop.samsung.com/pt/Comom/CTV-%3A-Color-TV/UE32T4005AKXXC-HD-TV-2020/p/UE32T4005AKXXC
SM-R190NZKAEUB,Galaxy Buds Pro,,SM-R190,in stock,new,239.90 EUR,169.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/galaxy-s21/gallery/pt-galaxy-buds-pro-r190-sm-r190nzkaeub-363262784?$ORIGIN_PNG$,8806090970627,Produtos | Wearables | Galaxy Buds,Samsung,https://shop.samsung.com/pt/Products/Wearables/Galaxy-Buds/Galaxy-Buds-Pro/p/SM-R190NZKAEUB
SM-G991BZADEUB,Galaxy S21 5G,"Nunca mais perca aquela foto perfeita. Conhe&ccedil;a o Galaxy S21 5G e o S21+ 5G. Projetados para revolucionar o v&iacute;deo e a fotografia, com resolu&ccedil;&atilde;o cinem&aacute;tica de 8K, para que possa tirar fotos &eacute;picas diretamente do v&iacute;deo. Tem tudo em dois tamanhos: 64 MP, o nosso chip mais r&aacute;pido e uma bateria para o dia todo. As coisas ficaram &eacute;picas.",SM-G991,in stock,new,879.91 EUR,679.90 EUR,https://images.samsung.com/is/image/samsung/p6pim/pt/galaxy-s21/gallery/pt-galaxy-s21-5g-g991-sm-g991bzadeub-368964721?$ORIGIN_PNG$,8806090892776,Produtos | Smartphones | Galaxy S21 Series | Produtos | Smartphones | Galaxy S Series | Galaxy S21 Series,Samsung,https://shop.samsung.com/pt/Products/Smartphones/Galaxy-S21-Series/Galaxy-S21-5G/p/SM-G991BZADEUB
