reference,upc_ean,designation,description,product_url,image_url,brand,condition,availability,regular_price,current_price,category,stock,norma_shipping_cost
VS15A6032R5/EP,8806092223769,VS15A6032R5 Aspirador Vertical,eamp;lt;spameamp;gt;,<![CDATA[https://ad.doubleclick.net/ddm/clk/523450626;331425359;d?https://www.samsung.com/pt/vacuum-cleaners/stick/jet60-vs6700-silver-vs15a6032r5-ep/?cid=pt_pd_affiliate_kuantokusta_aspirador-samsung-vertical-prateado-cinza-metalizado-vs15a6032r5-ep_ongoing_da-vacuum-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/vs15a6032r5-ep/gallery/pt-vc-stick-vs6700-383582-vs15a6032r5-ep-419691029?$320_320_PNG$,Samsung,new,in stock,349.00 EUR,269.00 EUR,Produtos | Aspirador | Aspirador Vertical | Produtos | Eletrodomesticos | Aspirador | Aspirador Vertical,,0.0 EUR
QE50Q60AAUXXC,8806090985546,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo graças ao ALLM, que otimiza o seu ecrã para que possa ter maior controlo com um input lag quase impercetível. Uma experiência de jogo fluida e impressionante, sem desfoque de movimento ou trepidação.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450623;331425356;x?https://www.samsung.com/pt/tvs/qled-tv/q60a-50-inch-qled-4k-smart-tv-qe50q60aauxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-q60a-smart-4k-qled-tv-2021-50--black-50-qe50q60aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe50q60aauxxc/gallery/pt-qled-tv-qe50q60aauxxc-front-black-456962914?$320_320_PNG$,Samsung,new,in stock,949.99 EUR,579.99 EUR,Produtos | TV | QLED TV,,0.0 EUR
QE55Q60AAUXXC,8806090985553,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo graças ao ALLM, que otimiza o seu ecrã para que possa ter maior controlo com um input lag quase impercetível. Uma experiência de jogo fluida e impressionante, sem desfoque de movimento ou trepidação.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450620;331425353;r?https://www.samsung.com/pt/tvs/qled-tv/q60a-55-inch-qled-4k-smart-tv-qe55q60aauxxc/?cid=pt_pd_affiliate_kuantokusta_q60a-smart-4k-qled-tv-2021-qe55q60aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55q60aauxxc/gallery/pt-qled-tv-qe55q60aauxxc-front-black-457268783?$320_320_PNG$,Samsung,new,in stock,1049.99 EUR,699.99 EUR,Produtos | TV | PROMO ELEVEN,,0.0 EUR
SM-M127FLBVEUB,8806092041158,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplicação de diagnóstico e otimização interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assistência extra.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450617;331425350;u?https://www.samsung.com/pt/smartphones/galaxy-m/galaxy-m12-blue-64gb-sm-m127flbveub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-m12-azul-64gb-azul-64-gb-sm-m127flbveub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127flbveub/gallery/pt-galaxy-m12-m127-sm-m127flbveub-414156845?$320_320_PNG$,Samsung,new,preorder,179.90 EUR,139.90 EUR,Produtos | Smartphones | Galaxy M Series,,0.0 EUR
QE65Q60AAUXXC,8806090985560,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo graças ao ALLM, que otimiza o seu ecrã para que possa ter maior controlo com um input lag quase impercetível. Uma experiência de jogo fluida e impressionante, sem desfoque de movimento ou trepidação.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450614;331425347;x?https://www.samsung.com/pt/tvs/qled-tv/q60a-65-inch-qled-4k-smart-tv-qe65q60aauxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-q60a-smart-4k-qled-tv-2021-65--black-65-qe65q60aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe65q60aauxxc/gallery/pt-qled-tv-qe65q60aauxxc-front-black-457269344?$320_320_PNG$,Samsung,new,in stock,1249.99 EUR,849.99 EUR,Produtos | TV | PROMO ELEVEN,,0.0 EUR
RS6HA8891SL/EF,8806090805882,"RS6HA8891SL Side by Side Family Hub, E","Enriqueça sua vida familiar com o Family Hub™. Através do ecrã interativo pode gerir os alimentos de forma mais eficiente e controlar os seus dispositivos inteligentes. Consegue ainda ouvir música, ver o que está a passar na sua televisão*, usar as múltiplas aplicações integradas ou espelhar e controlar o seu smartphone **. Para além de tudo isto, ainda fornece uma maneira divertida de partilhar mensagens, fotos, vídeos, informações e horários.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523450611;331425344;r?https://www.samsung.com/pt/refrigerators/side-by-side/rs8000nc-side-by-side-refrigerator-with-family-hub-rs8000nc-side-by-side-refrigerator-with-family-hub-614l-silver-rs6ha8891sl-ef/?cid=pt_pd_affiliate_kuantokusta_frigorifico-samsung-side-by-side-family-hub,-e-silver-silver-614-l-rs6ha8891sl-ef_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/p6pim/pt/rs6ha8891sl-ef/gallery/pt-rs8000nc--h-386414-rs6ha8891sl-ef-431811767?$320_320_PNG$,Samsung,new,in stock,2699.90 EUR,1999.00 EUR,Produtos | Frigorificos | Frigorificos Side by Side | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Side by Side,,0.0 EUR
WF18T8000GW/EP,8806092013353,"WF18T8000GW, Máq. Lavar Roupa, EcoBubble, 18kg","Desfrute de limpeza eficiente, mesmo a baixas temperaturas* com a tecnologia Eco Bubble™. O detergente é transformado em espuma, para penetrar rapidamente nos tecidos e remover a sujidade facilmente, enquanto poupa energia e protege as cores e texturas** dos tecidos.","<![CDATA[https://ad.doubleclick.net/ddm/clk/523450608;331425341;u?https://www.samsung.com/pt/washers-and-dryers/washing-machines/wf8000tk-18kg-white-wf18t8000gw-ep/?cid=pt_pd_affiliate_kuantokusta_wf18t8000gw,-maq.-lavar-roupa,-ecobubble,-18kg-wf18t8000gw-ep_ongoing_none-none-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/p6pim/pt/wf18t8000gw-ep/gallery/pt-front-loading-washer-wf18t8000gveu-wf18t8000gw-ep-431072243?$320_320_PNG$,Samsung,new,in stock,1334.89 EUR,999.00 EUR,Produtos | Maquina de roupa | EcoBubble | Produtos | Eletrodomesticos | Maquina de roupa | EcoBubble,,0.0 EUR
QE75Q60AAUXXC,8806090985577,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo graças ao ALLM, que otimiza o seu ecrã para que possa ter maior controlo com um input lag quase impercetível. Uma experiência de jogo fluida e impressionante, sem desfoque de movimento ou trepidação.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450605;331425338;x?https://www.samsung.com/pt/tvs/qled-tv/q60a-75-inch-qled-4k-smart-tv-qe75q60aauxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-q60a-smart-4k-qled-tv-2021-75--black-75-qe75q60aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe75q60aauxxc/gallery/pt-qled-tv-qe75q60aauxxc-front-black-457270042?$320_320_PNG$,Samsung,new,in stock,1999.99 EUR,1399.00 EUR,Produtos | TV | PROMO ELEVEN,,0.0 EUR
QE85Q60AAUXXC,8806090985584,Q60A Smart 4K QLED TV 2021,"Entre mais rapidamente no jogo graças ao ALLM, que otimiza o seu ecrã para que possa ter maior controlo com um input lag quase impercetível. Uma experiência de jogo fluida e impressionante, sem desfoque de movimento ou trepidação.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450602;331425335;r?https://www.samsung.com/pt/tvs/qled-tv/q60a-85-inch-qled-4k-smart-tv-qe85q60aauxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-q60a-smart-4k-qled-tv-2021-85--black-85-qe85q60aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe85q60aauxxc/gallery/pt-qled-tv-qe85q60aauxxc-front-black-457270228?$320_320_PNG$,Samsung,new,in stock,2799.98 EUR,2199.00 EUR,Produtos | TV | PROMO ELEVEN,,0.0 EUR
RT62K7115SL/ES,8806090792465,"RT62K7115SL Frigorífico com Twin Cooling Plus™, 620L, F","Armazene mais alimentos num frigorífico com capacidade de 620 litros. O isolamento de alta eficiência da tecnologia SpaceMax ™ torna as paredes muito mais finas. Assim, cria mais espaço de armazenamento no interior, sem alterar as dimensões exteriores.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523450599;331425332;d?https://www.samsung.com/pt/refrigerators/top-mount-freezer/rt62k7115sl-frigorfico-com-twin-cooling-plus-618l-618l-silver-rt62k7115sl-es/?cid=pt_pd_affiliate_kuantokusta_frigorifico-samsung-frigorifico-com-twin-cooling-plus-aco-inox-de-facil-limpeza-620-l-rt62k7115sl-es_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/rt62k7115sl-es/gallery/pt-rt7000k-top-freezer-with--twin-cooling-plus?-620l-rt62k7115sl-es-387314923?$320_320_PNG$,Samsung,new,in stock,1419.90 EUR,999.00 EUR,Produtos | Frigorificos | Frigorificos Combinados | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Combinados,,0.0 EUR
SM-M127FLBWEUB,8806092543171,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplicação de diagnóstico e otimização interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assistência extra.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523731010;331425329;p?https://www.samsung.com/pt/smartphones/galaxy-m/galaxy-m12-blue-128gb-sm-m127flbweub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-m12-azul-128gb-azul-128-gb-sm-m127flbweub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127flbweub/gallery/pt-galaxy-m12-m127-sm-m127flbweub-414156863?$320_320_PNG$,Samsung,new,in stock,199.90 EUR,159.90 EUR,Produtos | Smartphones | Galaxy M Series,,0.0 EUR
SM-M127FZGVEUB,8806092041264,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplicação de diagnóstico e otimização interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assistência extra.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523731007;331425326;s?https://www.samsung.com/pt/smartphones/galaxy-m/galaxy-m12-green-64gb-sm-m127fzgveub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-m12-verde-64gb-verde-64-gb-sm-m127fzgveub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzgveub/gallery/pt-galaxy-m12-m127-sm-m127fzgveub-414156882?$320_320_PNG$,Samsung,new,out of stock,179.90 EUR,139.90 EUR,Produtos | Smartphones | Galaxy M Series,,0.0 EUR
SM-M127FZGWEUB,8806092543096,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplicação de diagnóstico e otimização interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assistência extra.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523731004;331425323;m?https://www.samsung.com/pt/smartphones/galaxy-m/galaxy-m12-green-128gb-sm-m127fzgweub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-m12-verde-128gb-verde-128-gb-sm-m127fzgweub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzgweub/gallery/pt-galaxy-m12-m127-sm-m127fzgweub-414156900?$320_320_PNG$,Samsung,new,out of stock,199.90 EUR,159.90 EUR,Produtos | Smartphones | Galaxy M Series,,0.0 EUR
SM-M127FZKVEUB,8806092041332,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplicação de diagnóstico e otimização interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assistência extra.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523731001;331425320;g?https://www.samsung.com/pt/smartphones/galaxy-m/galaxy-m12-black-64gb-sm-m127fzkveub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-m12-preto-64gb-preto-64-gb-sm-m127fzkveub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzkveub/gallery/pt-galaxy-m12-m127-sm-m127fzkveub-414156919?$320_320_PNG$,Samsung,new,preorder,179.90 EUR,139.90 EUR,Produtos | Smartphones | Galaxy M Series,,0.0 EUR
SM-M127FZKWEUB,8806092543003,Galaxy M12,"Desfrute da tranquilidade ao comprar um smartphone Galaxy. A aplicação de diagnóstico e otimização interativa para Samsung Members facilita o ajuste do desempenho dos seus dispositivos, enquanto a nossa linha de ajuda permite solucionar problemas quando precisar de assistência extra.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523730998;331425317;k?https://www.samsung.com/pt/smartphones/galaxy-m/galaxy-m12-black-128gb-sm-m127fzkweub/buy/?cid=pt_pd_affiliate_kuantokusta_samsung-galaxy-m12-preto-128gb-preto-128-gb-sm-m127fzkweub_ongoing_im-smartphone-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/sm-m127fzkweub/gallery/pt-galaxy-m12-m127-sm-m127fzkweub-414156940?$320_320_PNG$,Samsung,new,in stock,199.90 EUR,159.90 EUR,Produtos | Smartphones | Galaxy M Series,,0.0 EUR
RS68A8520S9/EF,8806090805318,"RS68A8520S9 Side By Side com Sistema Twin Cooling Plus 634L, F",eamp;lt;spameamp;gt;,<![CDATA[https://ad.doubleclick.net/ddm/clk/523730995;331425314;e?https://www.samsung.com/pt/refrigerators/side-by-side/rs8000nc--8-609l-silver-rs68a8520s9-ef/?cid=pt_pd_affiliate_kuantokusta_frigorifico-samsung-side-by-side-com-sistema-twin-cooling-plus-inox-634-l-rs68a8520s9-ef_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/rs68a8520s9-ef/gallery/pt-rs8000nc-8-378785-rs68a8520s9-ef-400429829?$320_320_PNG$,Samsung,new,in stock,1579.90 EUR,1199.00 EUR,Produtos | Frigorificos | Frigorificos Side by Side | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Side by Side,,0.0 EUR
RS68A8821S9/EF,8806090805479,"RS68A8821S9 Side By Side com Sistema Twin Cooling Plus 634L, E",eamp;lt;spameamp;gt;,"<![CDATA[https://ad.doubleclick.net/ddm/clk/523730992;331425311;y?https://www.samsung.com/pt/refrigerators/side-by-side/rs8000nc--8-609l-silver-rs68a8821s9-ef/?cid=pt_pd_affiliate_kuantokusta_frigorifico-samsung-side-by-side-com-sistema-twin-cooling-plus,-e,-inox-refinado-634-l-rs68a8821s9-ef_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>",https://images.samsung.com/is/image/samsung/p6pim/pt/rs68a8821s9-ef/gallery/pt-rs8000nc-8-rs68a8821s9-ef-400331838?$320_320_PNG$,Samsung,new,in stock,1689.90 EUR,1299.00 EUR,Produtos | Frigorificos | Frigorificos Side by Side | Produtos | Eletrodomesticos | Frigorificos | Frigorificos Side by Side,,0.0 EUR
UE43TU7025KXXC,8806090327148,TU7025 Smart 4K Crystal UHD TV,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523730989;331425308;k?https://www.samsung.com/pt/tvs/uhd-4k-tv/tu7020-43-inch-crystal-uhd-4k-smart-tv-ue43tu7025kxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-smart-4k-crystal-uhd-tv-ue43tu7025kxxc-black-43-ue43tu7025kxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/ue43tu7025kxxc/gallery/pt-uhd-tu7020-ue43tu7025kxxc-426320778?$320_320_PNG$,Samsung,new,in stock,450.00 EUR,369.99 EUR,Produtos | TV | Crystal UHD,,0.0 EUR
LC27RG50FQRXEN,8806092014794,Monitor Curvo Gaming 27”,eamp;lt;spameamp;gt;,<![CDATA[https://ad.doubleclick.net/ddm/clk/523730986;331425305;e?https://www.samsung.com/pt/monitors/gaming/odyssey-crg5-27-inch-240hz-gsync-curved-lc27rg50fqrxen/?cid=pt_pd_affiliate_kuantokusta_monitor-curvo-gaming-27-lc27rg50fqrxen_ongoing_it-monitor-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/lc27rg50fqrxen/gallery/pt-c27rg5-lc27rg50fqrxen-444488289?$320_320_PNG$,Samsung,new,preorder,279.00 EUR,279.00 EUR,Produtos | Monitores | Monitores Gaming | Produtos | IT | Monitores | Monitores Gaming,,0.0 EUR
QE43Q60AAUXXC,8806090985539,43” Q60A Smart 4K QLED TV 2021,,<![CDATA[https://ad.doubleclick.net/ddm/clk/523730983;331425302;y?https://www.samsung.com/pt/tvs/qled-tv/q60a-43-inch-qled-4k-smart-tv-qe43q60aauxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-43-q60a-smart-4k-qled-tv-2021-43--black-43-qe43q60aauxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe43q60aauxxc/gallery/pt-qled-q60a-qe43q60aauxxc-396009547?$320_320_PNG$,Samsung,new,in stock,749.99 EUR,579.99 EUR,Produtos | TV | QLED TV,,0.0 EUR
RB34A6B3D48/EF,8806092313507,"RB34A6B3D48 Combinado BESPOKE Azul Céu Satin, D","Crie um espaço de cozinha único e elegante que realmente se destaca. O frigorífico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os móveis e acessórios da sua cozinha. Pode escolher entre múltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de aparência aconchegante e um Metalizado com aparência profissional. E pode combiná-las com várias opções de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523730980;331425299;k?https://www.samsung.com/pt/refrigerators/bespoke-refrigerators/rb7300-344l-cloud-blue-rb34a6b3d48-ef/?cid=pt_pd_affiliate_kuantokusta_novo-frigorifico-e-congelador-samsung-bespoke-2021-azul-ceu-satin-344l-rb34a6b3d48-ef_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/rb34a6b3d48-ef/gallery/pt-bespoke-rb7300-385446-rb34a6b3d48-ef-427745798?$320_320_PNG$,Samsung,new,in stock,1069.90 EUR,799.00 EUR,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,,0.0 EUR
QE55Q80AATXXC,8806092017979,Q80A Smart 4K QLED TV 2021,Deixe-se rodear pelo som da TV e da Soundbar sincronizadas em harmonia. A tecnologia Q-Symphony permite que a TV e Soundbar funcionem em simultâneo para um efeito de som mais envolvente sem que o da primeira seja desligado.,<![CDATA[https://ad.doubleclick.net/ddm/clk/523730977;331425296;n?https://www.samsung.com/pt/tvs/qled-tv/q80a-55-inch-qled-4k-smart-tv-qe55q80aatxxc/?cid=pt_pd_affiliate_kuantokusta_televisao-samsung-q80a-smart-4k-qled-tv-2021-55--silver-55-qe55q80aatxxc_ongoing_vd-television-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/qe55q80aatxxc/gallery/pt-qled-q80a-qe55q80aatxxc-401620597?$320_320_PNG$,Samsung,new,in stock,1399.99 EUR,849.99 EUR,Produtos | TV | PROMO ELEVEN,,0.0 EUR
RB38A6B3DS9/EF,8806092252868,"RB38A6B3DS9 Combinado BESPOKE Inox Refinado, D","Crie um espaço de cozinha único e elegante que realmente se destaca. O frigorífico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os móveis e acessórios da sua cozinha. Pode escolher entre múltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de aparência aconchegante e um Metalizado com aparência profissional. E pode combiná-las com várias opções de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal. ",<![CDATA[https://ad.doubleclick.net/ddm/clk/523730974;331425293;h?https://www.samsung.com/pt/refrigerators/bespoke-refrigerators/rb7300-390l-silver-rb38a6b3ds9-ef/?cid=pt_pd_affiliate_kuantokusta_novo-frigorifico-e-congelador-samsung-bespoke-2021-inox-refinado-390-l-rb38a6b3ds9-ef_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/rb38a6b3ds9-ef/gallery/pt-bespoke-rb7300-385441-rb38a6b3ds9-ef-427745562?$320_320_PNG$,Samsung,new,in stock,969.90 EUR,799.00 EUR,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,,0.0 EUR
RB34A6B1DCE/EF,8806092313460,"RB34A6B1DCE Combinado BESPOKE Bege Cotta, D","Crie um espaço de cozinha único e elegante que realmente se destaca. O frigorífico Bespoke tem um design diferenciador, em termos de cores e materiais, pelo que pode escolher um acabamento que se integre harmoniosamente com os móveis e acessórios da sua cozinha. Pode escolher entre múltiplos materiais: Vidro Satin de veludo macio, Vidro Glam de alto brilho, Metal Cotta de aparência aconchegante e um Metalizado com aparência profissional. E pode combiná-las com várias opções de cores de portas elegantes * para se adequar ao design da sua cozinha e ao seu gosto pessoal.",<![CDATA[https://ad.doubleclick.net/ddm/clk/523730971;331425290;b?https://www.samsung.com/pt/refrigerators/bespoke-refrigerators/rb7300-344l-clay-beige-rb34a6b1dce-ef/?cid=pt_pd_affiliate_kuantokusta_novo-frigorifico-e-congelador-samsung-bespoke-2021-bege-cotta-344l-rb34a6b1dce-ef_ongoing_da-refrigerator-automatic-feed_pla_none_none]]>,https://images.samsung.com/is/image/samsung/p6pim/pt/rb34a6b1dce-ef/gallery/pt-bespoke-rb7300-385452-rb34a6b1dce-ef-427746109?$320_320_PNG$,Samsung,new,in stock,854.90 EUR,699.00 EUR,Produtos | Frigorificos | Produtos | Eletrodomesticos | Frigorificos,,0.0 EUR
