,Id,Link
771,SM-X706BZAAEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-5g-graphite-128gb-sm-x706bzaaeub/buy/
772,SM-X706BZABEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-5g-graphite-256gb-sm-x706bzabeub/buy/
773,SM-X900NZAAEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-wi-fi-graphite-128gb-sm-x900nzaaeub/buy/
774,SM-X900NZAEEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-wi-fi-graphite-256gb-sm-x900nzaeeub/buy/
775,SM-X900NZAFEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-wi-fi-graphite-512gb-sm-x900nzafeub/buy/
776,SM-X906BZAAEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-5g-graphite-128gb-sm-x906bzaaeub/buy/
777,SM-X906BZAEEUB,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-5g-graphite-256gb-sm-x906bzaeeub/buy/
778,EF-QS908CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
779,EF-JS908CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
780,EF-VS908LBEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
781,EF-VS908LEEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
782,EF-VS908LJEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
783,EF-PS908TBEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories//es/smartphones/galaxy-s22-ultra/accessories/
784,EF-PS908TEEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories//es/smartphones/galaxy-s22-ultra/accessories/
785,EF-PS908TMEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories//es/smartphones/galaxy-s22-ultra/accessories/
786,EF-PS908TVEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories//es/smartphones/galaxy-s22-ultra/accessories/
787,EF-GS908TNEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
788,EF-GS908TWEGWW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
789,EF-ZS908CBEGEW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
790,EF-ZS908CEEGEW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
791,EF-ZS908CWEGEW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
792,EF-NS908PBEGEW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
793,EF-NS908PJEGEW,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
794,EF-RS908CNEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-ultra-protective-standing-cover-navy-ef-rs908cnegww/
795,EF-RS908CWEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-ultra-protective-standing-cover-white-ef-rs908cwegww/
796,EF-QS906CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
797,EF-JS906CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
798,EF-MS906CNEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
799,EF-MS906CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
800,EF-MS906CWEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
801,EF-VS906LBEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
802,EF-VS906LGEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
803,EF-VS906LJEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
804,EF-PS906TBEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
805,EF-PS906TGEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
806,EF-PS906TLEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
807,EF-PS906TPEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
808,EF-PS906TYEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
809,EF-GS906TNEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
810,EF-GS906TWEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
811,EF-ZS906CBEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
812,EF-ZS906CEEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
813,EF-ZS906CWEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
814,EF-NS906PBEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
815,EF-NS906PJEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
816,EF-RS906CNEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-plus-protective-standing-cover-navy-ef-rs906cnegww/
817,EF-RS906CVEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-plus-protective-standing-cover-fresh-lavender-ef-rs906cvegww/
818,EF-RS906CWEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-plus-protective-standing-cover-white-ef-rs906cwegww/
819,EF-QS901CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
820,EF-JS901CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
821,EF-MS901CNEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
822,EF-MS901CTEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
823,EF-MS901CWEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
824,EF-VS901LBEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
825,EF-VS901LGEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
826,EF-VS901LJEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
827,EF-PS901TBEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
828,EF-PS901TGEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
829,EF-PS901TLEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
830,EF-PS901TPEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
831,EF-PS901TYEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
832,EF-GS901TNEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
833,EF-GS901TWEGWW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
834,EF-ZS901CBEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
835,EF-ZS901CEEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
836,EF-ZS901CWEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
837,EF-NS901PBEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
838,EF-NS901PJEGEW,https://www.samsung.com/es/smartphones/galaxy-s22/accessories/
839,EF-RS901CNEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-protective-standing-cover-navy-ef-rs901cnegww/
840,EF-RS901CVEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-protective-standing-cover-fresh-lavender-ef-rs901cvegww/
841,EF-RS901CWEGWW,https://www.samsung.com/es/mobile-accessories/galaxy-s22-protective-standing-cover-white-ef-rs901cwegww/
842,EJ-PS908BBEGEU,https://www.samsung.com/es/smartphones/galaxy-s22-ultra/accessories/
843,EF-DX900BBSGES,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-wi-fi-graphite-128gb-sm-x900nzaaeub/
844,EF-BX900PBEGEU,Error getting the final link
845,EF-RX900CBEGWW,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-ultra-wi-fi-graphite-128gb-sm-x900nzaaeub/
846,EF-RX700CBEGWW,https://www.samsung.com/es/tablets/galaxy-tab-s/galaxy-tab-s8-wi-fi-graphite-128gb-sm-x700nzaaeub/
847,EF-BT630PAEGEU,https://www.samsung.com/es/mobile-accessories/galaxy-tab-s7-11-in-book-cover-pink-ef-bt630paegeu/
848,EF-BT630PBEGEU,https://www.samsung.com/es/mobile-accessories/galaxy-tab-s7-11-in-book-cover-black-ef-bt630pbegeu/
849,EF-BT630PJEGEU,https://www.samsung.com/es/mobile-accessories/galaxy-tab-s7-11-in-book-cover-light-gray-ef-bt630pjegeu/
850,EF-BT630PNEGEU,https://www.samsung.com/es/mobile-accessories/galaxy-tab-s7-11-in-book-cover-navy-ef-bt630pnegeu/
851,LS32AG320NUXEN,https://www.samsung.com/es/monitors/gaming/odyssey-g32a-g3-32-inch-165hz---freesync-ls32ag320nuxen/
852,LC24RG50FQRXEN,https://www.samsung.com/es/monitors/gaming/odyssey-crg5-24-inch-144hz-freesync-curved-lc24rg50fqrxen/
853,LC24RG50FZRXEN,https://www.samsung.com/es/monitors/gaming/odyssey-crg5-24-inch-144hz-freesync-curved-lc24rg50fzrxen/
854,LC49J890DKRXEN,https://www.samsung.com/es/monitors/curved/cj89-49-inch-ultra-wqhd-curved-usb-c-lc49j890dkrxen/
855,QE50Q68AAUXXC,https://www.samsung.com/es/tvs/qled-tv/q60a-50-inch-qled-4k-smart-tv-qe50q68aauxxc/
856,LS32AG500PUXEN,https://www.samsung.com/es/monitors/gaming/odyssey-g5-g50a-32-inch-ips---165hz-1ms-ls32ag500puxen/
857,LS32AM703UUXEN,https://www.samsung.com/es/monitors/high-resolution/smart-m7-32-inch-smart-tv-apps-ls32am703uuxen/
